ticker,month,open,close,low,high,volume,fiscal_year,Security,GICS Sector,GICS Sub Industry,Address of Headquarters,CIK,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,Earnings Per Share,Estimated Shares Outstanding,has_eps
AAPL,2013-11,74.745428457085,74.945214078495,74.31757087851,75.40428542136,1306288900.0,2013,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2013-09-28,36223000000.0,-1949000000.0,1156000000.0,30.0,-8165000000.0,0.0,93.0,14259000000.0,-973000000.0,19764000000.0,106606000000.0,168.0,0.0,2625000000.0,6757000000.0,50155000000.0,50155000000.0,0.0,0.0,16597000000.0,1577000000.0,38.0,64304000000.0,13118000000.0,4179000000.0,0.0,1764000000.0,-24042000000.0,8320000000.0,16960000000.0,106215000000.0,0.0,0.0,16896000000.0,3513000000.0,53666000000.0,-16379000000.0,-33774000000.0,37037000000.0,3394000000.0,37037000000.0,37037000000.0,24094000000.0,0.0,48999000000.0,29.0,5146000000.0,6882000000.0,7435000000.0,-471000000.0,-1082000000.0,-1567000000.0,20208000000.0,1080000000.0,0.0,29.0,41.0,22.0,164.0,4475000000.0,104256000000.0,-22330000000.0,10830000000.0,0.0,26287000000.0,207000000000.0,73286000000.0,43658000000.0,123549000000.0,83451000000.0,207000000000.0,170910000000.0,0.0,40.03,925231076.692,True
AAPL,2013-12,80.09258560535714,79.95108758495238,79.48652975503333,80.62217640807619,1764349300.0,2013,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2013-09-28,36223000000.0,-1949000000.0,1156000000.0,30.0,-8165000000.0,0.0,93.0,14259000000.0,-973000000.0,19764000000.0,106606000000.0,168.0,0.0,2625000000.0,6757000000.0,50155000000.0,50155000000.0,0.0,0.0,16597000000.0,1577000000.0,38.0,64304000000.0,13118000000.0,4179000000.0,0.0,1764000000.0,-24042000000.0,8320000000.0,16960000000.0,106215000000.0,0.0,0.0,16896000000.0,3513000000.0,53666000000.0,-16379000000.0,-33774000000.0,37037000000.0,3394000000.0,37037000000.0,37037000000.0,24094000000.0,0.0,48999000000.0,29.0,5146000000.0,6882000000.0,7435000000.0,-471000000.0,-1082000000.0,-1567000000.0,20208000000.0,1080000000.0,0.0,29.0,41.0,22.0,164.0,4475000000.0,104256000000.0,-22330000000.0,10830000000.0,0.0,26287000000.0,207000000000.0,73286000000.0,43658000000.0,123549000000.0,83451000000.0,207000000000.0,170910000000.0,0.0,40.03,925231076.692,True
AAPL,2014-01,76.87156568019999,76.7779592040143,76.15224457816191,77.5492510135381,2191488600.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-02,75.10300726306842,75.22571403000526,74.58947392474737,75.82481223301579,1470091700.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-03,76.22761861898572,76.17346845570952,75.72442154414762,76.63625880945715,1250424700.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-04,77.15455844890477,77.29632714278571,76.60891105434287,77.7641503536619,1608765200.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-05,85.90027180944286,86.17081741488094,85.47612254412381,86.62469336726191,1433917100.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-06,91.91265252378571,91.88544255780477,91.1871428435143,92.57040910881905,1206934800.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-07,95.72909131818182,95.62590850000001,94.83909018181818,96.41045336363636,1035086000.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-08,98.14952428571429,98.43666657142856,97.65380904761903,98.88380976190476,937077000.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-09,100.61809580952381,100.54857204761905,99.55380976190476,101.70142857142858,1526420000.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
AAPL,2014-10,101.63999999999999,101.69956573913043,100.81304308695653,102.53000017391305,1360280200.0,2014,Apple Inc.,Information Technology,Computer Hardware,"Cupertino, California",320193,2014-09-27,48649000000.0,-6452000000.0,980000000.0,35.0,-9571000000.0,0.0,40.0,13844000000.0,-76000000.0,23313000000.0,112258000000.0,108.0,0.0,3031000000.0,7946000000.0,53483000000.0,53483000000.0,0.0,0.0,20624000000.0,4616000000.0,39.0,70537000000.0,13973000000.0,4142000000.0,0.0,2111000000.0,-9027000000.0,13408000000.0,28987000000.0,130162000000.0,0.0,0.0,18266000000.0,-415000000.0,59713000000.0,-37549000000.0,-22579000000.0,39510000000.0,5210000000.0,39510000000.0,39510000000.0,31537000000.0,0.0,52503000000.0,29.0,3764000000.0,9806000000.0,8491000000.0,1082000000.0,-1158000000.0,-3981000000.0,24826000000.0,167000000.0,0.0,29.0,48.0,22.0,105.0,6041000000.0,87152000000.0,-44270000000.0,11993000000.0,6308000000.0,11233000000.0,231839000000.0,68531000000.0,63448000000.0,111547000000.0,120292000000.0,231839000000.0,182795000000.0,0.0,6.49,6087827426.81,True
